Episode	Reward
1	-87.86819029976976
2	-80.30131318284009
3	-138.77547300990523
4	-124.3805352812504
5	-121.17458094693995
6	-113.19763000604185
7	-106.62218511016775
8	-93.78151228699286
9	-98.52945603437476
10	-85.95609294210476
11	-84.93296718997004
12	-83.4813912792098
13	-84.3268778095701
14	-82.27572157058223
15	-76.09992047218785
16	-87.52968806429925
17	-93.89058719250224
18	-92.75489805019353
19	-91.36167279539889
20	-99.7680080402491
21	-97.88937579077802
22	-103.74626885822363
23	-105.88432683097038
24	-104.94625752904744
25	-101.77609535447367
26	-103.64543211351663
27	-107.34850460991065
28	-106.04862398233831
29	-104.14050871922522
30	-100.85994604435973
31	-100.84589487984293
32	-103.02418373171871
33	-99.1394940973432
34	-102.58464651726484
35	-105.29422379395956
36	-108.20672543565846
37	-109.7645813622302
38	-108.4610813832852
39	-107.02079168840737
40	-103.68677432365307
41	-101.11604577834741
42	-100.54759707558598
43	-99.79823561785079
44	-99.04585444983606
45	-101.74869519303451
46	-100.87704551182469
47	-104.64924349936624
48	-104.39857869959808
49	-103.13132407718348
50	-107.36420759657376
51	-106.69264899163329
52	-105.86980770216034
53	-105.11988972103248
54	-106.08953594096226
55	-105.47386790302996
56	-108.30661726878137
57	-106.34948208930774
58	-105.73794467330616
59	-105.0957979837288
60	-104.46784327857992
61	-104.04617465727185
62	-104.98504085056
63	-103.98561577631456
64	-103.38214583070192
65	-106.13098071816543
66	-104.46486154826083
67	-107.35976794725033
68	-110.42510942500277
69	-109.41819290998146
70	-109.20302892529317
71	-110.13586341258116
72	-109.43891206737571
73	-109.10713264349805
74	-110.39904047204574
75	-111.03210305017791
76	-109.56083193250718
77	-108.89564358764619
78	-108.51710920694369
79	-108.061805488129
80	-107.81830772911826
81	-107.41550180899742
82	-107.98829990847234
83	-107.7194499230176
84	-107.08489749089806
85	-106.38664933741816
86	-106.20038754356246
87	-105.53206644619519
88	-105.09267224093873
89	-104.62520413287871
90	-103.9385852479245
91	-103.0175152986557
92	-102.54802926829677
93	-102.82602789062402
94	-102.41853352641084
95	-101.86655211506765
96	-101.42525375702331
97	-100.23557203924469
98	-99.48491433912545
99	-99.12001028499516
100	-98.9034169165629
101	-98.50696283610269
102	-100.15143877156656
103	-98.30662096959156
104	-98.25795846883479
105	-97.47745705139931
106	-97.36441439437533
107	-96.93880448615842
108	-98.96726504050508
109	-97.95395209663056
110	-98.75383262389364
111	-100.33601167146807
112	-99.92735639734502
113	-98.86189260538487
114	-98.62064758882616
115	-98.40882508582378
116	-99.0194459902328
117	-99.55297606522434
118	-102.91219675112649
119	-102.42631124370696
120	-100.25104741553008
121	-101.10792539741564
122	-98.78166234257715
123	-97.66344320554671
124	-98.08791170297086
125	-98.52499586072861
126	-97.37309280805849
127	-97.03293048763798
128	-96.57842132324997
129	-96.82685762800038
130	-97.1418384568926
131	-96.68496001185954
132	-95.54846990324332
133	-96.3023295696961
134	-94.20037121468229
135	-92.35249542153568
136	-89.75337436044819
137	-88.78918938553288
138	-88.52629676519317
139	-89.5311888064996
140	-89.27399341079148
141	-89.93667967412219
142	-89.69034994597449
143	-89.62759480026104
144	-88.80439719594916
145	-89.98327144835619
146	-90.03219433351744
147	-88.84922101829252
148	-88.4914101911161
149	-88.47397415467775
150	-85.82911474725992
151	-85.49565540979751
152	-85.04565326391113
153	-84.94686303228417
154	-84.12705030981016
155	-83.50029548508861
156	-81.27690849868856
157	-81.59495076267794
158	-81.30432543326592
159	-84.79840513247828
160	-84.72178242613663
161	-83.74713147482052
162	-82.55413858209457
163	-82.62475200486186
164	-82.22476891276739
165	-79.64317805528758
166	-80.42423484913118
167	-78.23139001942538
168	-75.43164423926284
169	-75.26104956026599
170	-75.00804179676764
171	-74.74007076775874
172	-74.01208860728721
173	-74.3640907066697
174	-73.62279666910297
175	-73.29067339941712
176	-73.21446213508038
177	-73.22006002202012
178	-72.8330326169923
179	-72.59623795816279
180	-72.01143858869605
181	-71.29941671386483
182	-75.13882583963054
183	-74.88156221394308
184	-74.99159795732751
185	-75.11715939411938
186	-74.20072730821944
187	-74.28276303357542
188	-74.52248216618365
189	-74.17291060908724
190	-73.98470762942665
191	-74.74228268286778
192	-74.341473034649
193	-73.42328920091137
194	-71.86442840654435
195	-71.68919912523322
196	-71.8593156219949
197	-70.62490008426035
198	-70.67461600899333
199	-70.11189264535355
200	-69.54609875869137
201	-69.0518866043224
202	-66.90441530888609
203	-66.06815228383563
204	-66.2385859747123
205	-65.67425909778959
206	-67.5048113438639
207	-67.69016827987323
208	-65.88964245702951
209	-64.33127203749689
210	-63.885260772867994
211	-62.002598698785185
212	-61.92499714143289
213	-62.276544711914674
214	-62.23341508079723
215	-63.003951425420446
216	-60.41492853932134
217	-57.5818157989338
218	-53.30123972022306
219	-53.1195891161764
220	-52.629396120661525
221	-51.20445461059355
222	-52.1513077802945
223	-51.49368166373006
224	-50.61043240614841
225	-49.684161177393264
226	-49.71595254994496
227	-46.64792380874272
228	-45.109896704829474
229	-44.66542193864461
230	-43.96875017518612
231	-43.21746698825613
232	-41.4223529658079
233	-40.053000333062435
234	-40.17079181788811
235	-40.385230622701485
236	-40.797402330405305
237	-39.18697465997815
238	-38.580692689334136
239	-37.63740594970062
240	-39.80068519833942
241	-41.8525733815833
242	-42.34980267414371
243	-43.55720478267283
244	-44.76856548183219
245	-42.073676197557376
246	-42.55378916220262
247	-41.5607895971032
248	-44.241872520800165
249	-47.15155125299253
250	-48.21176478391677
251	-47.80455284535826
252	-48.23281483978576
253	-48.16500331282343
254	-47.474032588078906
255	-47.49822842025086
256	-46.31322074054993
257	-46.306864365901085
258	-45.41928617557129
259	-41.646827936813715
260	-42.150983887653
261	-43.87298781405556
262	-44.49369544050045
263	-43.74563697037745
264	-43.52024597292698
265	-43.740016899007266
266	-42.10469818703025
267	-42.6125832298943
268	-41.60294609758305
269	-40.191016150833406
270	-39.61737423452334
271	-37.65470521102655
272	-36.00091903900802
273	-33.34857507391485
274	-33.84891589749128
275	-34.01023660093026
276	-33.64040846818275
277	-31.880718528584033
278	-30.8662500615663
279	-30.570750817388866
280	-29.206948442885146
281	-30.001571181645485
282	-23.86229078621052
283	-23.011222114722056
284	-21.159940315999602
285	-20.536964771751773
286	-22.043830733116515
287	-21.584888941180143
288	-20.766433160227507
289	-20.50799996567324
290	-20.574010176289516
291	-19.667108880024102
292	-19.38502451749897
293	-18.982802173691866
294	-19.782506855735043
295	-19.39821049305299
296	-18.90885455373585
297	-20.9000767600367
298	-21.02438215917648
299	-21.2597596074715
300	-23.016187224878113
301	-24.923234550811323
302	-26.319326840834965
303	-27.006393503220306
304	-27.574283359840624
305	-29.743887663503042
306	-28.03114348305612
307	-29.594794135005984
308	-29.1380073322011
309	-31.267871064717145
310	-31.466282269157304
311	-31.565324320243793
312	-32.7717617782062
313	-34.45134981797812
314	-34.733469504501436
315	-34.77076252533699
316	-34.968798878482296
317	-35.71797668670283
318	-36.09754594128897
319	-36.47781984707513
320	-36.81607672545993
321	-37.39837064012442
322	-36.62599493402249
323	-37.08354125091919
324	-36.9346308642981
325	-37.355736294289834
326	-37.01367881418044
327	-38.85625014993692
328	-40.23129399193784
329	-40.05050630393219
330	-40.64318718661032
331	-41.080864419944085
332	-42.45998945314513
333	-43.408933280985465
334	-43.46580446558962
335	-43.26904979602877
336	-43.80942811451253
337	-44.850517270409526
338	-45.38159266429353
339	-44.89070588721932
340	-43.28734427860443
341	-40.986843723733
342	-39.955220691242495
343	-38.25782175420014
344	-37.41285161093318
345	-37.88913108463624
346	-37.34120057268689
347	-38.62789496368026
348	-35.552123575711704
349	-32.71073226790623
350	-31.6877082323072
351	-31.854901264893293
352	-31.302209860760904
353	-30.835293067204148
354	-30.777938461181833
355	-30.851879765074838
356	-32.3905798187478
357	-32.5956205011548
358	-33.12359647762494
359	-32.724337872818886
360	-31.75699514811075
361	-30.366478743415524
362	-29.4263258247543
363	-32.063354293752234
364	-32.24100805677018
365	-34.23847927878947
366	-35.237931320507165
367	-34.16299122973473
368	-35.12959314204221
369	-36.46781373110334
370	-36.47405962797939
371	-36.89718501494349
372	-38.837806833187855
373	-40.414379424690324
374	-38.69242183598792
375	-37.3778341422198
376	-37.92448449508759
377	-39.096404374468754
378	-39.657032211218926
379	-39.57645239252825
380	-40.73708746967153
381	-40.00891381762224
382	-40.76368409792055
383	-41.07490719891629
384	-42.30792958512657
385	-42.30221071650285
386	-40.75889392648969
387	-40.62959318906078
388	-40.603187382104565
389	-40.52695705230978
390	-40.17762494031898
391	-40.17655444588555
392	-40.21773343814331
393	-40.19547765371344
394	-40.216923724963266
395	-40.27097130232345
396	-40.07386590362347
397	-39.55872367361958
398	-39.14164391314393
399	-38.88384293653307
400	-36.864558225913996
401	-35.01599085453993
402	-33.36638479894273
403	-32.78979459132088
404	-31.29293127166932
405	-29.403893858931653
406	-28.72705132783575
407	-26.342959496034172
408	-26.51574876206696
409	-25.553116109276324
410	-25.334242202938448
411	-24.754177168616057
412	-23.242430208505972
413	-21.28441080030754
414	-20.704758600277014
415	-20.12270126976523
416	-17.540764692342304
417	-15.159905100901396
418	-14.836826667422395
419	-14.415028087241547
420	-13.666242052911734
421	-12.994855867099457
422	-12.740691920894246
423	-12.697627904202403
424	-12.319718971576915
425	-12.08430354642811
426	-11.854527489437757
427	-11.52839307540611
428	-11.267900084127826
429	-11.020043129321188
430	-10.540821098864429
431	-10.305524856490774
432	-10.082009363636246
433	-9.994179401052266
434	-9.691144314536613
435	-9.503745822331474
436	-9.076683248228095
437	-8.893244403846433
438	-8.533604631968261
439	-8.426129173681028
440	-8.352033152803731
441	-7.969431439611725
442	-8.045231561081875
443	-7.884261179289435
444	-7.729838215886478
445	-6.5063903386974
446	-6.167764828837882
447	-4.222254063139198
448	-4.037557325973341
449	-3.4731073642041523
450	-2.938120996462295
451	-2.7503284436298867
452	-2.6447818913310415
453	-7.275302272641597
454	-7.156737315695509
455	-7.026549588234732
456	-5.745083943310627
457	-5.228384984339368
458	-5.348555844573216
459	-5.28744157602471
460	-5.5059329262142125
461	-3.7326089127240025
462	-3.503180746465145
463	-1.038988710119722
464	-0.7954180478250495
465	1.757305802870563
466	2.074902422750636
467	2.4362612612549124
468	2.9114629981535507
469	3.223822890534094
470	2.9599979824603873
471	3.068431572803338
472	3.3005061931736233
473	3.3966895969442565
474	3.6171476546126935
475	3.8178520207876856
476	3.9302415063706913
477	4.071825179956445
478	4.015814441530864
479	4.199629385032747
480	4.314242418980347
481	4.453246904203552
482	4.291541939994619
483	4.231006422569254
484	4.006951064860771
485	3.8029685033390654
486	3.8133659093981174
487	3.586323453676448
488	3.553775861002298
489	3.571947877009573
490	3.6476223366768594
491	3.5328250031889077
492	3.4910409154874826
493	2.7026356934659357
494	2.3568434689447115
495	2.761260360389411
496	2.501235535660178
497	4.783828323859276
498	7.041390791717773
499	5.027587040098911
500	4.829797538183544
501	4.8811528313318595
502	6.750073235315787
503	6.711153249166795
504	8.156844282573338
505	8.285357281149967
506	8.386692056345787
507	9.537481139244308
508	9.491343686783356
509	9.503280998646437
510	9.589657765164322
511	9.64705057228467
512	11.584373576909309
513	11.688047800626602
514	13.174395380058824
515	14.688179589738573
516	12.960553188364784
517	12.642873973999187
518	15.0174560922552
519	16.56329098999213
520	16.38610877091259
521	16.36836777902093
522	16.02260593513452
523	16.122628983669028
524	15.961934247364093
525	15.937718482288535
526	17.747597511087054
527	17.88509792128286
528	17.655320004272642
529	17.53762968506481
530	17.1444182405077
531	17.056614658993958
532	16.836348976278078
533	19.00530796130377
534	21.437423901715903
535	21.239244293200358
536	23.590892892898584
537	23.587464131464788
538	26.123488102607006
539	26.108414714795785
540	28.913289553311962
541	31.466804619859072
542	34.147167434336694
543	36.63398771558436
544	39.347695386992854
545	41.97212934432117
546	42.25980009173993
547	44.71418354439648
548	44.67742585916375
549	44.5903375838009
550	46.9265987182194
551	47.02644387076939
552	46.917317769481244
553	51.76023677164403
554	54.370425851028486
555	54.458892197852464
556	54.002065438972124
557	53.904027518209794
558	54.05127460719739
559	54.34724196462675
560	54.98453701117058
561	53.407295800779494
562	53.32690428294769
563	55.0426073813662
564	56.91047980496042
565	58.85547204085201
566	60.58153007593546
567	62.34869575736977
568	64.30639449338837
569	64.19396895918402
570	66.36098263057391
571	66.40451769883305
572	65.94708718781503
573	64.46482979398034
574	61.717369455455966
575	59.79143675458175
576	57.98146118713969
577	56.094153129086024
578	54.901732631494475
579	52.96319698601276
580	51.44326657878592
581	49.521294843775685
582	48.20883327101521
583	46.43633488559687
584	44.89288589033594
585	43.19952700747151
586	41.43095592793533
587	40.06585280581976
588	38.15693061056474
589	36.31537636693059
590	34.32705321889747
591	32.894019205577806
592	30.758229489799657
593	29.579186643265874
594	27.896274082275855
595	25.42129656117459
596	23.674187556476184
597	19.651027338837523
598	15.257010795139903
599	15.344355307074704
600	13.492313950972413
601	11.369408245439276
602	-4.122333851136802
603	-13.004912201379902
604	-20.4365994412446
605	-21.890634909631753
606	-27.8569455446731
607	-30.198040434850604
608	-31.280482563653973
609	-35.37757424424374
610	-36.37413593960165
611	-37.516488522516475
612	-40.80216469074842
613	-42.11731317710914
614	-44.61438152762094
615	-49.676920450159606
616	-52.04397136453967
617	-54.17439523758975
618	-59.113660675170784
619	-62.43768168109276
620	-62.78436240548572
621	-60.7972421655671
622	-60.66592685213096
623	-62.53414943240996
624	-64.67761156204182
625	-66.61206095822898
626	-70.9221433138124
627	-73.01945712682458
628	-75.48420504541838
629	-77.53295361052838
630	-79.43888138694494
631	-81.11450537752148
632	-81.47069619649963
633	-84.88680830314743
634	-89.07364341535093
635	-90.63404840698253
636	-94.31956016771557
637	-95.74683168303723
638	-99.62397581748895
639	-100.77364127430609
640	-104.09952322794553
641	-108.2234073835232
642	-114.15077103812962
643	-117.1966110476303
644	-121.87079773077072
645	-125.9198715761115
646	-127.47027945484972
647	-130.55999340665724
648	-131.89957539028308
649	-132.9672766732985
650	-136.0744676112263
651	-137.0924050280474
652	-137.7941747657901
653	-138.73833199793805
654	-142.25390820046468
655	-142.9612052400277
656	-143.90484753238516
657	-144.44667943358715
658	-145.40864064719227
659	-146.69154930169074
660	-147.80607126241816
661	-148.53381628880913
662	-148.84500747763394
663	-150.95895198689632
664	-153.20003773528902
665	-155.59302364744616
666	-157.8613159657884
667	-160.11291047683252
668	-162.56464642482823
669	-163.0234246588426
670	-165.18498037186302
671	-165.61436959380487
672	-165.36156260040283
673	-164.04781428461658
674	-161.72330742713783
675	-160.18350422662593
676	-158.66632474665687
677	-157.1804156330353
678	-156.3376859283471
679	-154.81536737751077
680	-153.65715167111054
681	-153.68201435469737
682	-153.08447144782664
683	-152.07293344607572
684	-151.31131547801303
685	-150.45487421239565
686	-149.7754175055388
687	-149.74015915780353
688	-149.58309957444698
689	-148.34670420587435
690	-146.9651435358948
691	-146.45240614410213
692	-144.8379148197992
693	-143.3352163164798
694	-141.77558140982657
695	-140.004652191824
696	-138.2435362862405
697	-136.7421269699006
698	-135.77890093369945
