Episode	Reward
1	-87.86819029976976
2	-72.7344360659104
3	-224.52149311189737
4	-72.6504619506848
5	-260.1849906505873
6	-127.9154225387404
7	-148.38025633188806
8	50.97691295592281
9	-88.33750612385185
10	-170.39628991987894
11	-95.45273081824145
12	-66.92006360014659
13	-84.25628382787521
14	-64.53170754685715
15	-276.6442366692503
16	-56.48085947902048
17	-72.52359963234532
18	-217.93743281590517
19	-142.30416367205055
20	57.483841700830425
21	60.129697297410615
22	-56.12018309747111
23	-85.14413985504193
24	-154.8273289221599
25	-129.838231172933
26	-205.24821694226443
27	-304.94969877426007
28	-75.69335933467448
29	-80.51707713887077
30	48.17018100720219
31	-138.55835131910533
32	-75.13247721381268
33	-161.43897518388764
34	-92.54654761882611
35	-131.30849390214448
36	-63.965636945233435
37	-153.28661208566962
38	42.652437612083816
39	-168.27304897930077
40	-140.56765979312257
41	-130.84270240329704
42	-139.40649535586897
43	-86.08597451977235
44	14.415810317607011
45	-222.31076773430806
46	-98.8085628562233
47	-66.88650037187762
48	-212.3368893900383
49	-123.82888710285387
50	-90.74825221995701
51	-123.48732231703619
52	-96.81579035872741
53	-239.1066428301786
54	-62.444471243787646
55	-61.769504162210936
56	-23.387996177231912
57	-154.0499254425166
58	-152.1025356155306
59	-55.47297280979038
60	-138.3822639648874
61	-185.40825168633796
62	64.96248121231844
63	68.33362622260586
64	-200.02564793501122
65	-256.54761836793
66	-135.67828006105094
67	-210.1501433718479
68	-189.7240419894701
69	-140.2971831355957
70	-71.35959016845831
71	-151.04338954269508
72	-194.43936037230634
73	-142.71789024621637
74	-180.85896977093762
75	-135.26560530808672
76	-127.3654439200271
77	-124.94972709441544
78	-14.5904148634678
79	-72.93234304834569
80	-193.11167280953586
81	-202.75601604306803
82	-129.56794576860565
83	-78.59264071476892
84	-93.0141537640466
85	-118.77683403109428
86	-316.6319011408354
87	-208.53501815436886
88	-130.9480430115694
89	-101.89992865117719
90	-101.63798996720469
91	-94.56445354428833
92	-106.65986204841828
93	-91.15263704123
94	-108.32277846291858
95	-100.54920715309926
96	-69.45799866748372
97	-78.82747513279665
98	-79.38219893060793
99	-81.3741592641699
100	-75.91142725398679
101	-97.93346698880181
102	-78.33394243574013
103	-98.47085470410421
104	-98.1673744309426
105	-81.64388631228726
106	-69.84505774330005
107	-100.65552722898668
108	-91.64162344028932
109	-100.17650511043806
110	-89.84501616834366
111	-68.26361153740484
112	-66.8280873272819
113	-59.78969799268769
114	-86.64953842152401
115	-84.45928816878782
116	-82.34017026371859
117	-90.64012720807116
118	-89.9790048321747
119	-84.6056718352133
120	-61.876260450523624
121	-63.28608728722858
122	-93.6689540707779
123	-74.69113377168046
124	-91.3452492163178
125	-95.23222397472685
126	-76.27121236009317
127	-74.24835843063126
128	-83.54563109142413
129	-62.61309521910202
130	-81.29510951662954
131	-89.22252599255057
132	-60.59252624902371
133	-69.11621697148458
134	-69.8199305684916
135	-90.25953996430945
136	-67.88132773396956
137	-102.09658398913925
138	-96.51448751702296
139	-78.31828523542725
140	-80.22416814632444
141	-108.00573411467214
142	-79.30391221304697
143	-119.14236294278871
144	40.66813919523523
145	-154.33840086793447
146	-150.638170807873
147	-189.60118550649662
148	-222.63957008573294
149	-205.87688691751845
150	-268.9411608948918
151	-235.73157358848016
152	-252.59151586296338
153	-239.03972086181057
154	-228.94931931584014
155	-284.8540231984689
156	-266.56347204407905
157	-295.34647818031976
158	-300.55518857262973
159	-297.3202720472175
160	-280.3522049439935
161	-263.20218110946735
162	-283.22040349672363
163	-262.1691055794996
164	-225.63113748096495
165	-234.29118199398624
166	-276.48793662517687
167	-243.88065534108202
168	-239.53645924106831
169	-205.7137611846502
170	-222.80286578020647
171	-249.99619448944773
172	-230.62999453517546
173	-247.42435096793537
174	-237.82953051048315
175	-260.1063977568733
176	-227.45091930854807
177	-231.7532408153656
178	-235.32526237318618
179	-203.65607027086946
180	-232.89117694304366
181	-193.0013720451882
182	-232.86276064580184
183	-228.37485774718903
184	-215.10256939709137
185	-184.17731287718834
186	-196.06545949900664
187	-237.61457251842262
188	-202.24574756356094
189	-196.70983166695328
190	-177.23019574884754
191	-216.6014332796496
192	-295.11210858301183
193	-186.97331353426728
194	-309.47879081545466
195	-212.8899121074972
196	-203.8913245308962
197	-220.7811525438743
198	-199.96393304475197
199	-184.32760760604464
200	-207.0609275861171
201	-304.3165582765558
202	-199.19882355112335
203	-191.38480955399143
204	2.3964678106862465
205	-197.60259766724772
206	68.15615866815759
207	-183.45426516448651
208	-185.52390792120573
209	-328.1256434365202
210	-189.08791076605564
211	201.12403115382858
212	-176.89135372631532
213	-197.09873936396934
214	53.575644775382756
215	-113.3897860296307
216	-177.5475940080289
217	-183.68052935885902
218	-178.13544154369364
219	-187.66749091203695
220	-193.49148769261376
221	-174.96663254383986
222	-140.88348957576733
223	-170.77375070144961
224	50.49636528484038
225	-21.895310316811404
226	-99.72340593258443
227	-128.90893547091687
228	12.484638384095035
229	24.02811752658056
230	-145.25611101825365
231	67.92416891520932
232	-169.5091176794791
233	-122.07540251605181
234	56.762391307458245
235	-96.93808688705188
236	-193.8369223062971
237	-312.90251049718006
238	-376.0160358033325
239	-245.84511875078965
240	-392.3756741497734
241	-358.5045451030781
242	-358.27684047849647
243	-347.04033530037987
244	-279.6130937081196
245	-178.91070099382716
246	-302.392995216967
247	-339.6737976046654
248	-326.4904867273711
249	-277.0943706658087
250	-216.77032052441677
251	-123.19814161078692
252	-233.60909328398805
253	-533.5071268300856
254	0.13103600224121692
255	-490.84321933813214
256	-82.27685688185193
257	-34.16919103848484
258	-119.80941645941869
259	-321.1991257051505
260	-316.5838385963317
261	-8.146543524104857
262	-33.133853174536284
263	1.5115996192914025
264	-232.79259410582887
265	6.5240541379830574
266	-132.42846027319504
267	-45.680935101067774
268	-262.46250806241017
269	34.57629950307833
270	-56.36795889037195
271	6.439266238965359
272	29.408396170940932
273	-51.941811310177286
274	-266.3296042057204
275	-57.606391297483064
276	-190.84951294157014
277	-1.4330489565061697
278	-57.554373931208566
279	-61.70570900061152
280	54.18154440818347
281	2.8937472940230577
282	-71.20837155604708
283	-53.144221918855685
284	-42.52390602788678
285	-128.5733626933039
286	5.44461790450427
287	-139.78874363348726
288	30.28039205072679
289	-29.384265167932895
290	-1.1942909708324834
291	35.03154697343683
292	-118.65208277980116
293	-68.09896582874937
294	-71.00479773509431
295	-67.82139138822134
296	111.46784515674256
297	-123.16150609310118
298	-59.95461002561139
299	-134.27998334833177
300	-296.6566879692846
301	-68.0096685830047
302	-84.5686076610399
303	11.94928350540637
304	227.0049049565706
305	-82.51138826506983
306	-67.42673148218063
307	-54.99246940457702
308	-79.63201922830501
309	-60.73622563311845
310	-73.14487239663698
311	35.90994547916583
312	-15.176044840980495
313	-54.79468218915312
314	-64.65109001611395
315	-77.02186718392024
316	-77.32817935768433
317	-53.466724756947514
318	-289.83005973365596
319	41.21857709148426
320	-269.843201490413
321	43.58305849883399
322	-76.59915780414119
323	36.143293679279395
324	18.31171461033115
325	-71.89202497817868
326	-110.18156555324497
327	-211.1470767484734
328	-74.46888817935006
329	19.135368748955784
330	-131.5444646075644
331	-74.1799871054808
332	-79.65585150479458
333	-72.61096192950595
334	-152.51815785102326
335	27.44088196248167
336	-82.1706068167884
337	-5.555090437691376
338	37.03237167080002
339	-129.0955863319864
340	-255.9962368119758
341	-309.3667293389936
342	60.504761602860185
343	-84.00256919278154
344	-70.37585145334378
345	-125.73559634303035
346	-218.98830343690935
347	-76.66759507700706
348	-84.21662981967201
349	-76.09338995825526
350	-84.29831892678239
351	-79.38389282953474
352	-136.77472793531956
353	42.20078425309572
354	-153.91577352986616
355	-87.71651058156498
356	-60.92055748632612
357	-82.4411303004292
358	-76.79514252531673
359	40.19658149141472
360	-85.45750042320401
361	6.713811927145386
362	33.94997378437387
363	-253.57495365221496
364	-66.57262687835191
365	41.915304448361894
366	-149.842370956284
367	-62.98551134851823
368	-1.8110825338232246
369	-77.63184909186448
370	-67.38744061753964
371	-75.17726213505847
372	-73.03473884076132
373	-84.87867508771679
374	-72.67340476975104
375	-86.22188791638358
376	-76.68028455608341
377	-51.28275331104438
378	-130.08542474220886
379	-79.11582406394913
380	-143.25596520527938
381	-171.60934197938244
382	-144.3962973942124
383	-61.4036911308117
384	19.67086546489726
385	-60.81595128139407
386	-263.91543605460936
387	-158.7946772485522
388	-132.6001561049983
389	-299.6816937762401
390	-177.46817435943154
391	-73.6087449425901
392	-81.72013624605839
393	-135.80384157987763
394	-235.81929514142556
395	-81.70617614382668
396	-75.3827494472885
397	18.943906271747196
398	-67.96022014769524
399	-79.3605060047651
400	-256.06040220517997
401	-144.5207326104354
402	-148.49832687062724
403	-136.8066871730188
404	-181.59853790288545
405	-157.00577510534566
406	-108.2175036486108
407	-131.91565257298294
408	-184.22159749265842
409	-147.95951124063774
410	-281.4398096966715
411	-65.64148986302985
412	-58.937791490392655
413	-72.26309355241617
414	40.08478353801695
415	-115.92155077547201
416	-134.31737618977246
417	-43.17211456544243
418	-143.43745500327867
419	-123.44667981049801
420	-113.10733129801608
421	-142.69011394092138
422	-131.2059222841391
423	31.935262908866036
424	-152.5617133558811
425	38.32674077692056
426	-146.17370492715742
427	-57.83233503225086
428	-65.66586061374079
429	50.60883319357964
430	-50.05900924695608
431	-45.13049853372068
432	-57.686202090874055
433	-61.518429555777914
434	-55.44957109744404
435	-31.266980797409104
436	6.661159762994501
437	-46.872132948247554
438	46.39362918792733
439	-54.110804575074255
440	-126.6235956515275
441	-142.8591290892747
442	-226.20007500817565
443	-155.9102789736974
444	-250.49794784164038
445	-123.20396106633322
446	-193.68234537768882
447	-38.337594851431746
448	-32.79719414217695
449	-162.30278781879127
450	-141.96876233383313
451	-258.6870974514446
452	-147.2101420550859
453	-230.24660207822177
454	-155.1704776308873
455	-153.57093579937862
456	-183.5801454329354
457	55.32833302060271
458	-146.4828542909601
459	-309.3489494800999
460	-144.18981937604138
461	-154.9431128081873
462	-41.44373612919233
463	-62.38708291769896
464	-138.5515284172206
465	-128.33270691867068
466	-235.98211328240095
467	-166.7838487526525
468	-148.22800917121296
469	-21.244740892491862
470	-157.4807543633454
471	-122.41543444186287
472	24.356603871614496
473	5.348781505919419
474	55.70632323793072
475	-62.823623010968475
476	-197.31420716583682
477	-215.0604553866391
478	-158.69984504953595
479	-162.3120015544141
480	-135.4495699460188
481	-123.28685161528927
482	-11.066142172640824
483	-172.42900787052832
484	-124.95306829533058
485	-140.62977460205582
486	-39.59329258638283
487	-95.47863001612853
488	-90.25527403950804
489	25.751997500102775
490	-170.72673146599334
491	-68.13122240646825
492	-71.9551719776872
493	-77.92285894015818
494	-52.17668363649338
495	-70.58918377812027
496	-269.688771823244
497	-147.54043472894227
498	-149.7092567529773
499	-269.4059088826074
500	-98.05615133282927
501	-142.59187302793097
502	-64.79674765526566
503	-159.70168650422858
504	-250.846220267132
505	-105.5983343388644
