Episode	Reward
521	256.26188629852663
522	259.68550285047024
523	262.31092069943276
524	249.2388026137215
525	232.45962710733298
526	223.51957324616953
527	240.63014050728248
528	201.93931820861567
529	216.411706143932
530	226.65568225639782
531	183.93246057763363
