Episode	Reward
1	-87.86819029976976
2	-72.7344360659104
3	-121.69554810146438
4	-258.34697843205754
5	-110.77241259028035
6	30.48624829614357
7	-58.170548596577284
8	14.8370667905523
9	-232.28154103139542
10	-69.51864112366148
11	-77.07193263411655
12	-91.5822165867532
13	-186.4429662179354
14	-227.5978599890112
15	-88.1419825953308
16	-207.65158305507452
17	-210.51165592617775
18	-68.11114039195436
19	-65.94455402532805
20	-175.93740740518905
21	-78.54101629906646
22	-132.61918085951322
23	-127.99730981058656
24	-91.16570155027608
25	-159.45129614490673
26	-257.6080204038248
27	-179.45212960051515
28	15.142976316589682
29	-87.72599577191968
30	-69.40591497303164
31	-154.8547540377814
32	-71.42189949708202
33	-60.21906448631022
34	-72.95455556969691
35	-211.31921923106881
36	-170.3346473178767
37	-136.00512657884695
38	-93.46920568055208
39	-132.8224182521313
40	43.923428557148924
41	-58.63603740731165
42	-3.0573505335232625
43	41.68480771079689
44	-47.20663273206573
45	-56.909417333316895
46	-54.12126260221358
47	-72.4719630716188
48	-67.00922590878278
49	-56.62511213508091
50	-297.85975032767146
51	14.948866966738976
52	-68.69609358342885
53	-116.64219842480888
54	-50.461787020753135
55	-75.35915435476153
56	-65.66544665785447
57	-62.05055134346862
58	-20.48860075651848
59	-66.6615254679331
60	-73.42628830179815
61	-85.57694635048338
62	-55.38848523706697
63	-64.97029906284345
64	-57.42253720524852
65	-64.07383357059261
66	-68.39987782478207
67	-284.41973350003053
68	-86.4990683624062
69	-60.93981645252272
70	-30.66924005273833
71	-47.71144239575868
72	-54.15716395259995
73	-34.54559073886564
74	-41.273502230659204
75	7.569387128250469
76	-85.28153631630809
77	-278.035965294851
78	-17.38246941563459
79	-194.04202100683875
80	-53.15678917094814
81	-50.92107628243266
82	43.680242997788156
83	-63.01375425167906
84	-38.26317324594174
85	-41.19851283948003
86	-23.157423928878202
87	-47.3744423191724
88	-58.064777870117716
89	-65.90502107623254
90	-61.3209232822294
91	-64.51434128657064
92	-79.54839310207338
93	-75.86011660306579
94	-51.47635849921862
95	-177.8763558051923
96	-19.226507285403557
97	-43.56200148246985
98	-40.25893930739464
99	-16.519901354987198
100	-62.29160970399812
101	-42.28591325939793
102	-60.45378242134417
103	34.084021328372785
104	-37.66437923606779
105	-273.177818906786
106	-25.472478492246694
107	-38.825933227206505
108	-21.142334983742117
109	-23.79482814173099
110	-53.91170456498715
111	-62.72458027852721
112	25.61018987254127
113	-269.8378493535886
114	-39.41097420478865
115	-31.330330250164266
116	-287.8172736493896
117	25.912790639932325
118	-40.22710674630756
119	-250.59818389032827
120	-51.42540701912807
121	-6.545220283680663
122	-23.429799361875254
123	-23.2603550326224
124	-18.131622102326745
125	34.2914714801025
126	-168.4062015711791
127	-312.4584061466581
128	-41.74336788699998
129	66.53158184569831
130	-194.5397392412656
131	-138.4780939306586
132	-45.80715353495581
133	38.547939345407656
134	-34.45546524886183
135	34.66772407060799
136	-36.9002452051689
137	-38.12460191149577
138	-52.156585956157336
139	-12.56884237263094
140	-207.2916963352689
141	-46.055627637337054
142	-78.25002556012434
143	-32.295221632827705
144	-0.23873470244427608
145	42.3029483601475
146	30.05344468246909
147	13.716078838333786
148	-41.936114679998646
149	-49.57639322764372
150	-244.77257093215295
151	-216.80023103800852
152	-9.645674396578258
153	-1.1879234643895131
154	-19.56706770260712
155	-49.548890082325826
156	-0.14851082208302557
157	-37.457361791886655
158	51.12258113751787
159	25.085120765295173
160	-25.33301352363911
161	-169.29769335582594
162	-72.72502352338097
163	-94.41463316133789
164	-15.066719994566213
165	-120.19963997148355
166	-234.41057196338747
167	-21.94333370000672
168	-11.074991458966593
169	-45.77451799470822
170	-44.71750526300707
171	-9.757819402880031
172	-74.62164068489624
173	17.294252068562457
174	-100.24112927467795
175	-71.99769429596722
176	1.259800188033145
177	-51.37622161731397
178	36.02537652372797
179	-26.15895348441542
180	-7.014317298708988
181	-96.33833658954737
182	21.854334434074133
183	-27.841263385490436
184	-58.944843531111225
185	-4.932473060613219
186	-103.57470881549284
187	-24.93079000616597
188	-22.585151575836647
189	-86.59847006100757
190	-40.74438218046565
191	-16.452688404975166
192	-23.96315395098002
193	-31.137551983938607
194	0.46357191416213217
195	8.645351033452684
196	-146.8161810017555
197	28.2869594094986
198	-148.11601999508738
199	10.606592988829775
200	36.51214733529119
201	-91.13079698349519
202	17.112486253869186
203	20.74629730834964
204	55.43226227903705
205	34.19992639932916
206	17.398848725247575
207	-2.9856852200023667
208	23.25232238346192
209	-55.31914847874496
210	183.98006453890054
211	19.26075856887234
212	52.452667078070945
213	46.12245740568272
214	36.236078357065225
215	-19.77123989438104
216	37.43623734112618
217	47.01637529633248
218	75.34339840014889
219	35.21222431879669
220	51.21994433993922
221	-28.397970412760614
222	62.59032534093646
223	60.12207647693401
224	50.25650043838008
225	90.58448769894153
226	30.788347680685415
227	20.766503281696828
228	59.425700497249096
229	33.537721436991305
230	28.289563041181406
231	133.47546625995864
232	7.674268952075195
233	125.12786073659368
234	105.64839679872584
235	161.87274380754081
236	111.07390655973565
237	22.397322711987627
238	84.71171204416132
239	124.12452075694232
240	154.489343464001
241	121.93505255734301
242	109.74920178340118
243	131.42323278504966
244	40.348948565736094
245	123.76375083165595
246	126.67047074106603
247	115.7077399398872
248	135.94212557547783
249	3.138749780069986
250	124.10626510214448
251	88.07630039634577
252	80.54215583917942
253	14.26998512056926
254	80.85352155958059
255	69.43070517866249
256	-7.257825954587425
257	112.52999385786877
258	174.01548051303175
259	108.61687488501
260	81.60338242344835
261	145.45773996401374
262	88.28919181495742
263	141.16998302099967
264	188.64413857348643
265	130.42790621302302
266	151.01326312431635
267	5.573755759365412
268	177.96156839039955
269	29.943188285024384
270	242.41575666616754
271	111.89984436257029
272	109.58731007388315
273	164.0171109030045
274	84.72633879258049
275	9.887768053492778
276	141.3108175517105
277	87.24717863238857
278	140.20672633386783
279	7.1413499923713175
280	-229.69857057601484
281	-237.31858291262836
282	-75.7005095597217
283	-51.31518543724695
284	165.7809370550546
285	18.94182862436041
286	134.28652145390947
287	36.9904158951789
288	245.71927857904558
289	260.47643981083525
290	254.62853767578486
291	159.96244096931983
292	155.23992194453245
293	280.4801641531915
294	22.376083256081316
295	170.99425342681528
296	159.99781651622686
297	187.13949399589157
298	255.04550754387077
299	180.92201952672792
300	152.26722307710156
301	261.75511301183076
302	152.0332490982108
303	162.97135470535144
304	288.04810087980036
305	275.44721089277675
306	-0.5447994021081968
307	-220.0904807959449
308	33.41620454651192
309	287.43972354290287
310	259.77834863757977
311	278.06112908669127
312	295.6494056691155
313	171.9613526006455
314	288.54046435161194
315	285.16103021598747
316	155.77675568348113
317	301.16727015747483
318	295.9049329163427
319	276.24114254088653
320	272.91713697356244
321	280.22409555410263
322	243.51238561361043
323	265.53093335843596
324	298.4535700471459
325	165.32581083313008
326	235.32746946259795
327	268.76612571739844
328	237.641871499883
329	257.43323045506014
330	264.9585343802863
331	280.09870516054224
332	266.4590488833992
333	265.7166435950422
334	270.2593825589547
335	274.26354244628044
336	277.99560063580566
337	128.07109262732448
338	260.4147590967291
339	267.7848023772542
340	264.67167157673873
341	293.46209595005814
342	271.0238445305625
343	269.9708030010492
344	275.1979789545667
345	150.97857490696686
346	270.63710342839374
347	275.54412152266787
348	276.64684635530193
349	268.7594450719232
350	275.5207980026387
351	261.233415308011
352	259.95556479313416
353	259.5289686818242
354	251.53373756551494
355	146.5909359413282
356	252.99594161658533
357	252.72652071914126
358	259.10156469179867
359	274.8285812608525
360	259.202634295356
361	268.86448055420385
362	267.2418883295278
363	270.8489306922635
364	175.1585873924283
365	272.7491559874781
366	277.35150712609396
367	266.5679579539653
368	275.7226181516969
369	273.75571229133163
