Episode	Reward
1	-87.86819029976976
2	-80.30131318284009
3	-94.09939148904819
4	-135.16128822480053
5	-130.2835130978965
6	-103.48855286555649
7	-97.01455225570233
8	-83.03309987492048
9	-99.6162600034177
10	-96.60649811544207
11	-94.83062852623065
12	-94.5599275312742
13	-101.6278535840943
14	-110.6257111844455
15	-109.12679594517118
16	-115.28459513954016
17	-120.88618695051885
18	-117.95423991948749
19	-115.21688803032121
20	-118.25291399906459
21	-116.36187125144563
22	-117.10083986999416
23	-117.57459943262862
24	-116.47422868753058
25	-118.19331138582564
26	-123.5554155788256
27	-125.62566424629559
28	-120.59821279762112
29	-119.46468807259693
30	-117.79606230261142
31	-118.99150397148786
32	-117.50495383166268
33	-115.76901779089442
34	-114.50976890203567
35	-117.2757531971509
36	-118.74961136717106
37	-119.21597664316229
38	-118.53843003888309
39	-118.90468614691511
40	-114.8339832793135
41	-113.46330167267931
42	-110.83458855031846
43	-107.28762584657159
44	-105.92214873033281
45	-104.83297692151024
46	-103.73054834935161
47	-103.06547206684665
48	-102.314300271887
49	-101.38186786093176
50	-105.31142551026656
51	-102.95338055973704
52	-102.29458657942342
53	-102.56529623688353
54	-101.60041643658481
55	-101.12330258055167
56	-100.49012658193207
57	-99.81574806897657
58	-98.44803863255488
59	-97.90928417213756
60	-97.50123424096523
61	-97.30575411161307
62	-96.62966912976555
63	-96.12713944616361
64	-95.52238003614931
65	-95.03855624437152
66	-94.63493990468078
67	-97.46754876431287
68	-97.30624758193188
69	-96.77919785541872
70	-95.834769886809
71	-95.15697654186462
72	-94.58753470034705
73	-93.76504231731306
74	-93.05569718100692
75	-91.71402939021684
76	-91.62939132345487
77	-94.050255920486
78	-93.06733558068021
79	-94.34549615569487
80	-93.83063731838554
81	-93.300889651275
82	-91.63038803360351
83	-91.28560931333935
84	-90.65438983634651
85	-90.07255598932456
86	-89.29447305838913
87	-88.81263362460503
88	-88.4632261728495
89	-88.20976319423583
90	-87.91099830632464
91	-87.65389218522844
92	-87.56578893432459
93	-87.43992148990246
94	-87.05733039425688
95	-88.01332013542462
96	-87.29679083490358
97	-86.84591671786818
98	-86.37053939735313
99	-85.66497739692518
100	-85.4312437199959
101	-84.9754209495922
102	-84.85261441314653
103	-83.29481871884816
104	-81.08799272688826
105	-82.71204679005332
106	-83.27163405793725
107	-83.07818790424353
108	-83.43798192198646
109	-81.35311479308982
110	-81.19704542750308
111	-81.05357190394719
112	-79.88164783935424
113	-80.71559667071078
114	-78.83372781286855
115	-78.26561128941688
116	-79.06726819536004
117	-76.70302372969894
118	-76.42418339324247
119	-78.27071969189247
120	-77.02559968803186
121	-76.305641727878
122	-75.21374791290162
123	-74.16637836512199
124	-73.4360375706425
125	-71.49860989439239
126	-70.60659170606593
127	-71.93665447152736
128	-72.50551791356327
129	-70.96294213738707
130	-72.21428038006943
131	-72.05051377899821
132	-71.79436631937692
133	-70.80669628105974
134	-70.42170537785138
135	-67.96183594483463
136	-66.62749192370755
137	-65.64868667703405
138	-65.2355604797901
139	-64.03302472099509
140	-66.54517596991927
141	-66.41937187221953
142	-67.17129862248554
143	-67.91109891592178
144	-67.44141993562556
145	-66.44929627869092
146	-65.6075492058441
147	-64.74566878674456
148	-64.49493767445672
149	-64.42445048538235
150	-63.89357869142717
151	-66.21106967147465
152	-65.62056547960614
153	-64.46602273000195
154	-64.15707553682049
155	-63.898972894096126
156	-63.243803535738415
157	-62.9978716402226
158	-62.28175982128223
159	-61.36429335894995
160	-60.883360611168364
161	-61.72056808122179
162	-61.89393346408493
163	-62.188376805069886
164	-61.76481863296305
165	-62.32607669697197
166	-63.986183638358014
167	-61.361419640357774
168	-60.60717887132338
169	-60.45552588674522
170	-60.59600853884792
171	-60.21647230891914
172	-60.4211170762421
173	-59.90271864816781
174	-60.49239491860801
175	-61.288065732850185
176	-60.42265236780677
177	-58.15605493103139
178	-57.62197647163777
179	-55.94314579641354
180	-55.481721077691155
181	-55.93589368076229
182	-56.15415276639943
183	-55.80242785773755
184	-56.00924456058925
185	-55.64658416280058
186	-56.45075701166673
187	-56.226320488536665
188	-55.871524225593845
189	-56.0784587154416
190	-55.87269330442396
191	-55.39207677560801
192	-54.83622438409708
193	-54.3889987379058
194	-53.86959943377199
195	-52.004382365385545
196	-53.280279102549066
197	-52.561789493629384
198	-53.64036030050631
199	-53.36909535706813
200	-52.38105778667525
201	-52.869506623916216
202	-52.09384393716408
203	-52.22722117736432
204	-51.29625476221327
205	-48.22247730915211
206	-47.79376403697718
207	-47.435361556905136
208	-46.99141498323308
209	-47.30665818660323
210	-44.927740495564336
211	-44.107887107090356
212	-43.83946233503506
213	-40.679859267442346
214	-39.92338874182381
215	-39.80779783826597
216	-36.55526272836081
217	-36.34422688179681
218	-35.18852183033224
219	-32.33041774824099
220	-31.30396423465032
221	-31.52249173594112
222	-30.662290488913005
223	-29.828466173817436
224	-29.14458494841037
225	-28.58165478622198
226	-26.589709293703336
227	-23.257460199419793
228	-22.245769515577297
229	-22.57570811966437
230	-20.347415096839896
231	-17.627879494933726
232	-17.09306527006342
233	-16.227266056151556
234	-14.82622743567568
235	-13.554177238306352
236	-12.07443572065731
237	-11.469216474422472
238	-10.100533494419285
239	-8.733599863123553
240	-5.115789465130854
241	-3.4358826631840547
242	-1.5558903897488
243	0.08129415442997512
244	0.48717098711177714
245	1.3017790118268633
246	2.2679492724128316
247	3.2878658834283674
248	5.066648285983129
249	5.593799716060269
250	9.282588076403243
251	12.331353390746786
252	13.233231693104363
253	13.387810778953952
254	14.392016671575828
255	15.58181262418571
256	15.510719472860666
257	17.010593029358223
258	18.239522023113356
259	19.07483956431051
260	20.14420352378138
261	23.29175785697978
262	24.901900010363164
263	27.25774617218654
264	29.29485475786707
265	31.801130219712135
266	35.65536857058917
267	35.93053946518289
268	37.82090506367655
269	38.57808212647388
270	41.44941474576562
271	42.665991383420135
272	44.50808089100792
273	45.97530947935233
274	47.824984160024925
275	48.64383878351952
276	50.0443489571563
277	51.43058295965333
278	52.47239645775472
279	52.80539949252259
280	50.578556959749534
281	49.16875449651872
282	48.19320605658076
283	47.95846683606319
284	50.20572464192485
285	50.4444676587746
286	52.82307996146862
287	53.44229202048207
288	56.12533632203089
289	59.59608542074931
290	62.54981461931182
291	64.31396591305477
292	66.1059966720099
293	69.22217383338119
294	69.44129894680037
295	71.06478797073402
296	74.13292794591383
297	75.72145329177778
298	79.75306856716735
299	81.45622283254633
300	82.61377358996444
301	86.14263268991768
302	87.4918403183611
303	88.91409089233112
304	91.24024927833874
305	93.65272212327322
306	93.47328564199967
307	91.30223768624025
308	91.40387650787075
309	94.83146522808721
310	95.58944806907402
311	98.1774517742522
312	100.60941916016263
313	101.86780811211227
314	104.39085197205773
315	107.44017467316145
316	108.62357985658498
317	111.1650888051964
318	113.37070415035834
319	115.78099333257926
320	117.99796525891549
321	121.0841859185841
322	122.89340652131085
323	124.94749509012588
324	127.42946578621351
325	128.17687901755542
326	130.22227023537454
327	132.70226645973156
328	134.4844281697579
329	136.7233832599386
330	139.09007297332965
331	140.55630536233548
332	143.14415316164872
333	144.55004099023319
334	146.1961508478355
335	147.32005883422286
336	148.98927577498358
337	150.0460134741369
338	151.80304394466265
339	153.23964676086575
340	154.34147004199312
341	156.0567404759203
342	157.66948690339188
343	159.0549626055519
344	161.4034529094402
345	161.67560115019333
346	163.11526747706657
347	164.71363129289438
348	166.1206785006926
349	168.77688545361113
350	170.29103078261608
351	172.02260193173277
352	173.8167360212723
353	176.26932585688485
354	177.97612801694422
355	178.74773032457085
356	181.35026800028257
357	182.75223326889528
358	183.60309411068297
359	185.2652111744414
360	187.04120369316047
361	188.27527109906237
362	190.06479806420808
363	191.36158754092074
364	191.2267320291101
365	192.64994452685468
366	193.9133269668725
367	196.52326898881844
368	197.50087948643144
369	199.9390047264945
