Episode	Reward
1	-87.86819029976976
2	-80.30131318284009
3	-95.65309899202079
4	-136.32656885203
5	-127.1784956071223
6	-127.06844410674792
7	-122.5798932806374
8	-103.2712598355731
9	-105.24525514982459
10	-100.66208860941282
11	-98.61140841457485
12	-113.9601784029385
13	-117.1294992658764
14	-117.33653595711657
15	-127.7176056454257
16	-124.70750599957022
17	-127.25533955358787
18	-128.2865561253269
19	-125.28002659375302
20	-122.62877760853075
21	-124.96115838684294
22	-133.57459453300578
23	-134.9911244502212
24	-134.253680551737
25	-136.40712046456727
26	-133.9331877108744
27	-126.82504367536504
28	-129.18087944460768
29	-130.64464231014574
30	-131.53827037531772
31	-133.5863518907465
32	-131.8731733839615
33	-134.1537382699434
34	-133.77027111282385
35	-135.24265792274895
36	-134.95592953249718
37	-137.6070069166668
38	-140.47617285680468
39	-142.89244720897446
40	-138.97497144466178
41	-139.59569434915107
42	-140.50434794496735
43	-143.05187018069805
44	-144.12340319500169
45	-144.78350239673958
46	-145.37982412605322
47	-146.107723310621
48	-146.8693636377822
49	-145.97826363786695
50	-148.03214806071495
51	-146.49930798401556
52	-147.0549411300381
53	-148.32539065648012
54	-148.78676402903037
55	-150.20254944468272
56	-151.29451711252347
57	-151.2082740376893
58	-153.74971068499664
59	-153.67580784461833
60	-155.49422553960383
61	-154.82965047950663
62	-155.29333670512128
63	-155.6618492787468
64	-158.3077373743341
65	-158.26695875757588
66	-158.96824910291392
67	-159.60689877359727
68	-159.88504640495495
69	-160.5529315830226
70	-162.79502993657258
71	-163.81696770474002
72	-161.31501615851542
73	-161.71897556871272
74	-161.86310210205838
75	-162.9072188066199
76	-164.1766867863034
77	-164.4462451293432
78	-165.0121550678577
79	-165.07287498158388
80	-164.89962541504144
81	-166.62314145409243
82	-167.4227589789607
83	-168.61641294330934
84	-168.61457503739817
85	-168.72350421095788
86	-168.95248982511208
87	-166.59925841926616
88	-168.01954844469455
89	-168.6514670074388
90	-168.92914814340827
91	-169.6612713371452
92	-169.6497540576559
93	-169.49938617162826
94	-169.9236225277739
95	-169.87523069357917
96	-171.2034733719003
97	-172.38601261600556
98	-171.39329051571147
99	-172.37874872694275
100	-170.64234285397248
101	-171.99167327201238
102	-172.69161036520893
103	-172.92243247564326
104	-171.88820051025976
105	-172.01778620025817
106	-173.01443080201608
107	-174.47141671195976
108	-176.36097760521133
109	-176.53007240877133
110	-177.77255511132117
111	-178.9659959848381
112	-176.84202225476633
113	-176.1890812428212
114	-176.2705926328557
115	-174.5800964354308
116	-174.49054537276308
117	-173.47407057344964
118	-173.3142652765142
119	-177.36292838635254
120	-178.97498822473034
121	-178.84960133794323
122	-176.70891787614693
123	-175.92424711249419
124	-175.72854171283205
125	-174.48777344164145
126	-175.6611184815848
127	-177.3933821033835
128	-176.43044208557785
129	-177.30277691315857
130	-177.76542995847882
131	-176.60521030052305
132	-177.53349252377885
133	-176.7064528595694
134	-176.60003765657552
135	-174.7019053862292
136	-173.96525387121306
137	-173.45205673122382
138	-172.3107125712226
139	-172.1685465502917
140	-172.7395107838155
141	-172.05944658288223
142	-171.29635600424535
143	-169.78940421458032
144	-169.1931881149517
145	-171.06514152662928
146	-169.11279405981236
147	-169.15837726725437
148	-169.14206192179947
149	-170.2104476144827
150	-169.6437504737744
151	-170.72542414957974
152	-169.9617385364231
153	-167.68299725072447
154	-167.27271318809602
155	-167.06611873404538
156	-165.7193635491432
157	-165.4179346501514
158	-164.04602036232194
159	-164.2704176127577
160	-163.09791341301658
161	-163.21115744593519
162	-162.03397927888759
163	-161.70234171387676
164	-159.54014553259168
165	-159.18773127635174
166	-157.90562128912867
167	-156.75555510813842
168	-156.29819476845503
169	-155.0771541473398
170	-152.797295036619
171	-151.05216496682385
172	-151.56365627620715
173	-150.39071694734346
174	-149.48483933808984
175	-147.82449455773877
176	-145.36257315318358
177	-143.41847063639284
178	-141.36545088110103
179	-140.05885608692176
180	-138.85039548422552
181	-135.62185087056037
182	-133.66537135453484
183	-133.34070032958743
184	-132.30026129849338
185	-133.8169182364524
186	-131.84334818575076
187	-132.70481607931296
188	-130.23045507338102
189	-127.87834326702678
190	-125.64387017430336
191	-123.72547508425706
192	-122.86498333393676
193	-124.02878182073685
194	-122.32936379105946
195	-120.90357485556655
196	-117.55735008267227
197	-114.7926009018252
198	-114.02737998567584
199	-111.67146923149177
200	-112.18833844410423
201	-110.66478462922376
202	-109.67319596926001
203	-108.5670272378639
204	-108.73026480259503
205	-108.83465576165352
206	-107.10814238353574
207	-105.31253252705001
208	-104.12585410778736
209	-103.00458521696599
210	-103.33128883221421
211	-101.64124084511955
212	-101.44503856244899
213	-100.9711357738761
214	-100.7627273132976
215	-99.7779008862814
216	-99.3903499756635
217	-98.61996596802948
218	-97.21913435858765
219	-92.28700045875208
220	-89.91775724797728
221	-90.61616652644878
222	-90.0547156677515
223	-89.03488690473976
224	-89.25951286904352
225	-90.01002498913866
226	-88.79711193245856
227	-88.47870599681156
228	-87.88165121064145
229	-85.16900235277002
230	-83.56286063109138
231	-84.058146748679
232	-83.74682248468274
233	-83.6939837658353
234	-84.17222150792679
235	-85.47474741064856
236	-86.82973042306139
237	-85.86811793081343
238	-85.96973834008287
239	-84.73618772994315
240	-86.39010450520834
241	-91.10529328787092
242	-93.40255897977804
243	-94.48798322760842
244	-96.12758693837709
245	-96.06756135734953
246	-98.69238359593342
247	-103.22942257804206
248	-103.90095652935359
249	-106.82731635053959
250	-107.47461012757996
251	-108.25682301312114
252	-108.87583350381765
253	-113.40798037624035
254	-113.89711053236665
255	-114.63368609964974
256	-116.4689666656756
257	-117.69339604158684
258	-119.29600890770008
259	-118.9062826178966
260	-119.38017786169041
261	-124.56065091317734
262	-128.38766095664562
263	-131.3502519159956
264	-134.96315933723247
265	-135.5993637637218
266	-142.2506688079919
267	-143.19354157892855
268	-146.99135832638518
269	-153.39431406412677
270	-157.50630364429546
271	-161.13280967341922
272	-162.80084169802268
273	-166.186312740398
274	-166.94909370379708
275	-169.89325361495696
276	-175.0721626350795
277	-178.6426313352375
278	-184.28934713468746
279	-187.5083862159992
280	-189.89588259928507
281	-193.457329647028
282	-199.1778641249214
283	-199.3694659652386
284	-204.01748094720628
285	-205.09020066762773
286	-210.84695551448127
287	-216.53199226168644
288	-218.98767142719575
289	-226.09564717125832
290	-232.24343858007236
291	-233.45538729641882
292	-235.32435557984496
293	-236.54471070813142
294	-239.31019363906285
295	-240.65294447495285
296	-242.85904981917685
297	-244.16550150520638
298	-245.3355095453163
299	-245.78369107374172
300	-246.11409711067344
301	-248.60778790728946
302	-248.61067001756783
303	-248.652673557985
304	-247.35999061513922
305	-246.63258509888988
306	-246.75387116905375
307	-247.1068155516565
308	-247.40983615674216
309	-247.8551562873421
310	-246.3391973698723
311	-249.39272093370306
312	-251.68396105841543
313	-252.90803974604583
314	-252.89739982476726
315	-253.7287299973745
316	-254.25615281652736
317	-255.1437750362104
318	-256.3479674566422
319	-257.5597505594318
320	-258.46036153445147
321	-258.75537813267727
322	-258.85211071043864
323	-259.3327930883126
324	-258.54838000560346
325	-257.428220740998
326	-256.96175643004125
327	-258.4592111255012
328	-258.56372139816585
329	-259.180231079304
330	-260.00597618784667
331	-259.03263630321993
332	-257.7480874184436
333	-256.5910817100479
334	-255.41056588515153
335	-254.475270587804
336	-252.9713710615594
337	-252.32242331278653
338	-251.46530084865444
339	-250.7601594722169
340	-248.71169015108288
341	-244.90709556788445
342	-242.47760527759635
343	-242.19427830144414
344	-242.03674906819492
345	-240.09383100022126
346	-239.37099968549245
347	-234.15021942794593
348	-233.6201200591271
349	-230.9241416300284
350	-230.58436825466666
351	-228.6675403386862
352	-228.28935293524242
353	-224.17864123814965
354	-222.67009734773922
355	-220.2220028255325
356	-217.82496304186333
357	-215.78962502511698
358	-212.88063090833305
359	-211.93630297231275
360	-210.55277600279035
361	-204.71447155285622
362	-201.4579015626707
363	-198.11090828010003
364	-194.69842911333672
365	-193.616299559069
366	-187.39825338327697
367	-186.5480108579368
368	-182.4064968772057
369	-176.26347345323444
370	-172.57327257164485
371	-168.6622810510056
372	-167.64416993314302
373	-165.26217983842963
374	-166.02792218105805
375	-166.88013354461336
376	-163.57419105794037
377	-161.0091106628097
378	-156.09306168416688
379	-153.0632659169269
380	-153.43150979427676
381	-148.27314695462098
382	-142.3880149545908
383	-140.1577082531143
384	-134.85673429206588
385	-130.3670518105245
386	-124.54113756010578
387	-118.61179015585239
388	-115.9873152912313
389	-109.16340616254712
390	-103.24906662914277
391	-101.48795969959106
392	-102.02558355835953
393	-99.18060569751444
394	-96.52668261049263
395	-97.89525815047558
396	-98.95679430316036
397	-99.3706590893122
398	-98.85866631958963
399	-100.58163658359972
400	-100.62670874588134
401	-97.65655752922584
402	-97.42290563397405
403	-97.30066689792295
404	-97.23736393930882
405	-98.96048059336692
406	-97.8027062360141
407	-97.36424512831388
408	-98.02258550050976
409	-99.87869577691592
410	-101.48252092942543
411	-98.80379174950045
412	-95.80441579310775
413	-93.92180736830547
414	-93.38610204579001
415	-92.07043111693505
416	-90.91407944307119
417	-88.20538192664358
418	-84.22151697557398
419	-83.37763204895236
420	-79.94922516736122
421	-80.27822661753912
422	-82.0861664771508
423	-83.6839844531172
424	-85.55128430837847
425	-87.96271723245846
426	-89.48842772312562
427	-88.33406793202576
428	-90.14920494775177
429	-89.62780036031302
430	-89.70372697862265
431	-91.02134290410157
432	-91.64330846349141
433	-92.93942026206076
434	-92.87259003330935
435	-92.89403120366656
436	-92.60231108563565
437	-92.41821906646504
438	-91.97509974129277
439	-92.06846120304218
440	-92.30693781464205
441	-92.15337669416637
442	-92.54256156838964
443	-93.38518794515697
444	-92.37755092099528
445	-92.29437022682495
446	-92.28296760750737
447	-92.64205599090432
448	-92.37392536834076
449	-92.77495500110066
450	-95.26922323439425
451	-95.21796730563699
452	-93.57198463863287
453	-92.51405928683822
454	-91.79905255849788
455	-91.63063777407613
456	-91.63389182858347
457	-91.23346683398113
458	-88.56275163139208
459	-85.80680423161876
460	-85.59326384149368
461	-84.69093295450465
462	-83.71703437808453
463	-82.94352478784056
464	-81.80318749634051
465	-81.14187269964187
466	-79.6504671046353
467	-78.55763676136692
468	-77.43248046698449
469	-75.77010113813989
470	-73.64733325260667
471	-70.9839492146256
472	-71.941709099837
473	-71.16268879985763
474	-69.12964010677119
475	-65.67960933867492
476	-63.9344712726222
477	-63.28904080689492
478	-63.37081839336805
479	-63.0286670681057
480	-60.39618117581198
481	-65.00541770679676
482	-66.642155388529
483	-66.57052376433546
484	-66.97033337301662
485	-67.6748362881507
486	-68.62309758166103
487	-68.90731345835947
488	-69.41325741432068
489	-71.98581472503349
490	-72.7656927215584
491	-73.61091969977865
492	-72.70788242200541
493	-74.09639283623251
494	-73.54614627971343
495	-70.89960020150546
496	-69.7809417062011
497	-69.81581599127355
498	-71.1833428290934
499	-65.8097931325805
500	-64.60247012294991
501	-64.12632709993403
502	-65.42149180614639
503	-66.24142830570969
504	-67.51480500526546
505	-66.53484187450252
506	-68.58240868184343
507	-69.60474149136876
508	-69.94885595844187
509	-69.76266755730806
510	-68.65225237311421
511	-70.0389328593379
512	-71.091441289755
513	-71.62383693473103
514	-71.80304165821903
515	-72.97232528037819
516	-74.40093750053296
517	-77.67190322353603
518	-80.8746712235696
519	-81.67734744879466
520	-84.88184633904964
521	-82.76992021986723
522	-80.5630646402443
523	-78.86612607438919
524	-76.84395107045675
525	-74.06037574643939
526	-73.02049857534124
527	-72.23425130939597
528	-70.21133901560297
529	-70.48082426337196
530	-69.4716245318334
531	-69.21452310739896
532	-72.30744616854633
533	-74.17013025275438
534	-76.83973192083124
535	-77.18060758880615
536	-78.56996234375137
537	-79.42566167944466
538	-80.65469684363444
539	-81.89979916677623
540	-82.67684148487957
541	-82.7039685233081
542	-78.7962782546378
543	-73.39153955458686
544	-72.81399574718236
545	-68.91894825335837
546	-66.82666142903139
547	-65.10715659502704
548	-61.48937425891444
549	-56.289735894167634
550	-49.36617541111997
551	-48.25305891894434
552	-50.392732222182566
553	-52.55812518414544
554	-54.789649774775796
555	-56.51266602064255
556	-56.589730674905894
557	-58.3617508189925
558	-63.16093084943523
559	-66.15294543912785
560	-67.99056157929023
561	-68.42863539566125
562	-70.2672181081134
563	-70.43699941291244
564	-69.9591411451183
565	-71.25014127367746
566	-73.97021669576218
567	-73.58737410827463
568	-74.06750315570521
569	-74.79593765184354
570	-73.48155766917117
571	-80.02701754034099
572	-75.38729427950591
573	-72.30044014255347
574	-73.13983034956603
575	-69.44614542030523
576	-66.44372324981526
577	-66.61970666985377
578	-63.12129175359006
579	-64.96166351938835
580	-63.98357437053447
581	-61.05942538579344
582	-62.535177216935935
583	-62.22408645776272
584	-62.20224551186775
585	-62.292470998453254
586	-64.72121667588377
587	-64.33456384551346
588	-63.538876358609
589	-61.01198624528865
590	-60.5397592694966
591	-58.04609425450187
592	-55.8720025866352
593	-53.40561406650601
594	-50.975515464298034
595	-48.05618320957612
596	-43.64080780723957
597	-38.82694569068424
598	-34.18511591770339
599	-34.37338205266636
600	-31.863127230981622
601	-35.89558687700436
602	-36.5994395247094
603	-36.40432469755134
604	-35.99348090489653
605	-36.587676784055404
606	-37.24313763067982
607	-36.46227183477721
608	-35.934507303250406
609	-36.80553466572225
610	-37.570981176413596
611	-37.39517795733716
612	-39.13563138054089
613	-40.21316903613164
614	-39.83406304088838
615	-39.46654010524305
616	-38.8880916996055
617	-38.43878730057732
618	-38.411584382727796
619	-37.71738830882923
620	-37.63193720569759
621	-34.62994214585832
622	-35.632378102666046
623	-35.85764785225197
624	-35.102396378402524
625	-36.104276740435765
626	-35.76537671997708
627	-36.59295844211823
628	-33.23509685079024
629	-33.53232716740202
630	-33.54489064188546
631	-29.142639720404578
632	-23.296555980269687
633	-18.036218580049216
634	-13.048784473819994
635	-9.902859635953854
636	-6.298208509048082
637	-3.1613989262494915
638	-0.08479101384790226
639	3.865209088768305
640	7.293761461416634
641	9.416398856437619
642	6.72390473152052
643	3.6881921489906757
644	4.457778484835671
645	4.328620009968221
646	3.5226877542543447
647	2.8346080808345446
648	0.5147751958838509
649	-2.465288737104143
650	-4.924827029241159
651	-2.659739688571708
652	1.999503984899788
653	3.8627148045556
654	5.867500121271522
655	10.129774926302424
656	13.204674994064344
657	17.865593274989127
658	22.853714509596394
659	23.06203484118948
660	27.974745993844948
661	30.39667687181868
662	34.99401453556049
663	37.98982392911009
664	40.33327959949517
665	44.38773271718026
666	49.47381784270172
667	51.510805599379346
668	54.23167608270829
669	56.90972536996791
670	57.062253825231046
671	59.98352255219404
672	52.5352790437052
673	46.438884395436716
674	42.945876182476134
675	35.63121076631319
676	28.272567170092252
677	24.398118604280413
678	17.242192036060686
679	14.992672581217807
680	10.401507362556954
681	5.948394649044592
682	5.458926825193576
683	0.27005976343601845
684	-3.891820652985717
685	-7.1307802577036385
686	-7.8990539869185366
687	-11.859372479953203
688	-15.824883792103307
689	-20.001871958557853
690	-23.755227750324945
691	-29.11504701186146
692	-31.727194273581073
